13000240,09-01-22,DEP,Noise,"Noise, Barking Dog (NR5)",10029,210 EAST 102 STREET,NEW YORK,MANHATTAN,40.78881486,-73.94615245
13019693,09-01-25,DEP,Noise,"Noise, Barking Dog (NR5)",10128,1562 3 AVENUE,NEW YORK,MANHATTAN,40.779925,-73.95319345
13019712,09-01-25,DEP,Noise,"Noise, Barking Dog (NR5)",10024,331 WEST 89 STREET,NEW YORK,MANHATTAN,40.79116371,-73.97725546
12999631,09-01-22,DEP,Noise,"Noise, Barking Dog (NR5)",10002,70 PITT STREET,NEW YORK,MANHATTAN,40.71793758,-73.98266633
13019961,09-01-25,DEP,Noise,"Noise, Barking Dog (NR5)",10003,332 EAST 19 STREET,NEW YORK,MANHATTAN,40.73504551,-73.98179949
13013568,09-01-24,DEP,Noise,"Noise, Barking Dog (NR5)",10075,151 EAST 80 STREET,NEW YORK,MANHATTAN,40.77548037,-73.95799498
13027687,09-01-26,DEP,Noise,"Noise, Barking Dog (NR5)",10004,66 PEARL STREET,NEW YORK,MANHATTAN,40.7036107,-74.01093175
13026858,09-01-26,DEP,Noise,"Noise, Barking Dog (NR5)",10013,379 BROOME STREET,NEW YORK,MANHATTAN,40.72035147,-73.99647903
13028553,09-01-26,DEP,Noise,"Noise, Barking Dog (NR5)",10011,108 WEST 15 STREET,NEW YORK,MANHATTAN,40.73828572,-73.99693275
13037876,09-01-27,DEP,Noise,"Noise, Barking Dog (NR5)",10021,310 EAST 74 STREET,NEW YORK,MANHATTAN,40.76989168,-73.95688294
13037902,09-01-27,DEP,Noise,"Noise, Barking Dog (NR5)",10014,130 BARROW STREET,NEW YORK,MANHATTAN,40.73194225,-74.00944261
13037917,09-01-27,DEP,Noise,"Noise, Barking Dog (NR5)",10128,530 EAST 90 STREET,NEW YORK,MANHATTAN,40.7781178,-73.94440631
13038061,09-01-27,DEP,Noise,"Noise, Barking Dog (NR5)",10128,135 EAST 91 STREET,NEW YORK,MANHATTAN,40.78283183,-73.95359222
13037751,09-01-27,DEP,Noise,"Noise, Barking Dog (NR5)",10033,500 FT WASHINGTON AVENUE,NEW YORK,MANHATTAN,40.85188708,-73.93789967
13062132,09-01-30,DEP,Noise,"Noise, Barking Dog (NR5)",10028,450 EAST 85 STREET,NEW YORK,MANHATTAN,40.77570718,-73.94873377
